,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__criterion,param_randomforestclassifier__max_depth,param_randomforestclassifier__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,3.2847496509552,0.08904263778912873,0.008224678039550782,0.0029780050343993078,True,gini,10,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'sqrt'}",0.7974683544303798,0.7953586497890295,0.7463002114164905,0.8033826638477801,0.7928118393234672,0.7758985200845666,0.828752642706131,0.7801268498942917,0.8076109936575053,0.7928118393234672,0.7920522564473109,0.020628134229738304,20
1,2.2378443241119386,0.04677455928694535,0.007649278640747071,0.0025508120548869725,True,gini,10,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'log2'}",0.8037974683544303,0.7658227848101266,0.7505285412262156,0.7864693446088795,0.7801268498942917,0.7568710359408034,0.8097251585623678,0.7885835095137421,0.7758985200845666,0.7970401691331924,0.7814863382128616,0.018587782217831916,45
2,4.422252893447876,0.10865348438299934,0.010641241073608398,0.004556052902866874,True,gini,20,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'sqrt'}",0.810126582278481,0.7763713080168776,0.7357293868921776,0.8076109936575053,0.7758985200845666,0.7822410147991543,0.8097251585623678,0.7885835095137421,0.8160676532769556,0.7949260042283298,0.7897280131310158,0.022802318551637585,32
3,3.1832289695739746,0.07314916053481714,0.010712623596191406,0.0031935520510843795,True,gini,20,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'log2'}",0.8016877637130801,0.7848101265822784,0.7610993657505285,0.7758985200845666,0.7632135306553911,0.7716701902748414,0.8202959830866807,0.758985200845666,0.7822410147991543,0.7780126849894292,0.7797914380781616,0.0181456563182589,47
4,4.69212920665741,0.0878818750177464,0.010363626480102538,0.0030960590719039506,True,gini,30,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'sqrt'}",0.8143459915611815,0.7953586497890295,0.733615221987315,0.8012684989429175,0.813953488372093,0.773784355179704,0.8033826638477801,0.7885835095137421,0.7970401691331924,0.7780126849894292,0.7899345233316384,0.022668701776592384,31
5,3.2338924169540406,0.10320290199986819,0.009437155723571778,0.002928591695046687,True,gini,30,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'log2'}",0.7848101265822784,0.7827004219409283,0.7568710359408034,0.7843551797040169,0.7928118393234672,0.7484143763213531,0.813953488372093,0.7822410147991543,0.7864693446088795,0.7780126849894292,0.7810639512582404,0.017142008204718517,46
6,4.885438108444214,0.09172200628627279,0.010758471488952637,0.003129971577720769,True,gini,40,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'sqrt'}",0.8122362869198312,0.79957805907173,0.7272727272727273,0.7970401691331924,0.8118393234672304,0.7758985200845666,0.813953488372093,0.7843551797040169,0.7949260042283298,0.7885835095137421,0.7905683267767459,0.024238295718076713,28
7,3.2927277803421022,0.07224229770615002,0.011521697044372559,0.00273461722263512,True,gini,40,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'log2'}",0.7911392405063291,0.7827004219409283,0.758985200845666,0.7801268498942917,0.7970401691331924,0.7568710359408034,0.813953488372093,0.7780126849894292,0.7906976744186046,0.7674418604651163,0.7816968626506453,0.01672863307693309,44
8,5.004350376129151,0.10802392187887849,0.010793113708496093,0.0030702149660443378,True,gini,50,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'sqrt'}",0.8122362869198312,0.79957805907173,0.7272727272727273,0.7970401691331924,0.8118393234672304,0.7758985200845666,0.813953488372093,0.7843551797040169,0.7949260042283298,0.7885835095137421,0.7905683267767459,0.024238295718076713,28
9,3.3225905179977415,0.09984890357585709,0.012549901008605957,0.003435053032846206,True,gini,50,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'log2'}",0.7911392405063291,0.7827004219409283,0.758985200845666,0.7801268498942917,0.8012684989429175,0.7568710359408034,0.813953488372093,0.7780126849894292,0.7906976744186046,0.7674418604651163,0.7821196956316179,0.017159008311287197,42
10,5.064685726165772,0.0969201137566078,0.012090539932250977,0.003622029275473493,True,gini,,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'sqrt'}",0.8122362869198312,0.79957805907173,0.7272727272727273,0.7970401691331924,0.8118393234672304,0.7758985200845666,0.813953488372093,0.7843551797040169,0.7949260042283298,0.7885835095137421,0.7905683267767459,0.024238295718076713,28
11,3.3839689970016478,0.11973044512504845,0.013443589210510254,0.003298279462959377,True,gini,,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'log2'}",0.7911392405063291,0.7827004219409283,0.758985200845666,0.7801268498942917,0.8012684989429175,0.7568710359408034,0.813953488372093,0.7780126849894292,0.7906976744186046,0.7674418604651163,0.7821196956316179,0.017159008311287197,42
12,4.958899426460266,0.09566754637996105,0.009180474281311034,0.0023594684736516014,True,entropy,10,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'sqrt'}",0.7953586497890295,0.7911392405063291,0.7526427061310782,0.8054968287526427,0.7991543340380549,0.7653276955602537,0.8054968287526427,0.7610993657505285,0.7991543340380549,0.7716701902748414,0.7846540173593456,0.018888206253765187,40
13,3.2828470706939696,0.06419780621487216,0.008308768272399902,0.002474251356691959,True,entropy,10,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'log2'}",0.8080168776371308,0.770042194092827,0.7526427061310782,0.7632135306553911,0.7780126849894292,0.7653276955602537,0.8012684989429175,0.7780126849894292,0.7674418604651163,0.7928118393234672,0.777679057278704,0.016905079600343428,48
14,6.46395161151886,0.1581790985774662,0.01055748462677002,0.002017956375005242,True,entropy,20,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'sqrt'}",0.7932489451476793,0.7953586497890295,0.7251585623678647,0.8012684989429175,0.8054968287526427,0.7801268498942917,0.8245243128964059,0.8033826638477801,0.8308668076109936,0.7843551797040169,0.7943787298953622,0.02754912656930424,18
15,4.372520589828492,0.078078597269308,0.014154982566833497,0.0030132546943446303,True,entropy,20,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'log2'}",0.8143459915611815,0.7848101265822784,0.7653276955602537,0.7949260042283298,0.7885835095137421,0.7632135306553911,0.7906976744186046,0.7674418604651163,0.7906976744186046,0.7695560253699789,0.7829600092773481,0.015505986469258267,41
16,6.5710326671600345,0.10797811007186614,0.010842275619506837,0.0017140944252529656,True,entropy,30,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'sqrt'}",0.7869198312236287,0.8080168776371308,0.7653276955602537,0.8012684989429175,0.8181818181818182,0.7949260042283298,0.8266384778012685,0.7991543340380549,0.828752642706131,0.7885835095137421,0.8017769689833274,0.018523663387422524,5
17,4.469975781440735,0.07848663790210525,0.012311720848083496,0.0024950397554334173,True,entropy,30,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'log2'}",0.8164556962025317,0.8059071729957806,0.7653276955602537,0.7822410147991543,0.7780126849894292,0.7864693446088795,0.8012684989429175,0.7906976744186046,0.7949260042283298,0.773784355179704,0.7895090141925585,0.014799647031708718,34
18,6.575263214111328,0.10618423437542666,0.011655879020690919,0.0021897233201829446,True,entropy,40,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'sqrt'}",0.7869198312236287,0.8080168776371308,0.7632135306553911,0.8012684989429175,0.8181818181818182,0.7949260042283298,0.8224101479915433,0.7970401691331924,0.8266384778012685,0.7885835095137421,0.8007198865308963,0.0181446306778219,6
19,4.535286092758179,0.07008375081373003,0.0132951021194458,0.002042491713767637,True,entropy,40,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'log2'}",0.8122362869198312,0.8059071729957806,0.7632135306553911,0.7906976744186046,0.7716701902748414,0.7843551797040169,0.8012684989429175,0.7906976744186046,0.7906976744186046,0.7695560253699789,0.7880299908118571,0.015298488563422903,37
20,6.627914094924927,0.11040530587898752,0.01197969913482666,0.002276566908973071,True,entropy,50,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'sqrt'}",0.7869198312236287,0.8080168776371308,0.7632135306553911,0.8012684989429175,0.8181818181818182,0.7949260042283298,0.8224101479915433,0.7970401691331924,0.8266384778012685,0.7885835095137421,0.8007198865308963,0.0181446306778219,6
21,4.556455659866333,0.06538142501378805,0.011457037925720216,0.0020020661464642464,True,entropy,50,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'log2'}",0.8122362869198312,0.8059071729957806,0.7632135306553911,0.7906976744186046,0.7716701902748414,0.7843551797040169,0.8012684989429175,0.7906976744186046,0.7906976744186046,0.7695560253699789,0.7880299908118571,0.015298488563422903,37
22,6.690148711204529,0.09321999430564355,0.011879372596740722,0.0038795259542325103,True,entropy,,sqrt,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'sqrt'}",0.7869198312236287,0.8080168776371308,0.7632135306553911,0.8012684989429175,0.8181818181818182,0.7949260042283298,0.8224101479915433,0.7970401691331924,0.8266384778012685,0.7885835095137421,0.8007198865308963,0.0181446306778219,6
23,4.60228316783905,0.09487156827033343,0.012367773056030273,0.002926491265337534,True,entropy,,log2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'log2'}",0.8122362869198312,0.8059071729957806,0.7632135306553911,0.7906976744186046,0.7716701902748414,0.7843551797040169,0.8012684989429175,0.7906976744186046,0.7906976744186046,0.7695560253699789,0.7880299908118571,0.015298488563422903,37
24,6.206193661689758,0.05905350854398053,0.010400915145874023,0.002268273441618408,False,gini,10,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'sqrt'}",0.8059071729957806,0.7827004219409283,0.7420718816067653,0.7801268498942917,0.8033826638477801,0.7949260042283298,0.8224101479915433,0.7885835095137421,0.7695560253699789,0.7906976744186046,0.7880362351807745,0.02082443298471915,36
25,4.066423082351685,0.08358991765768929,0.010283875465393066,0.002260637008868979,False,gini,10,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'log2'}",0.79957805907173,0.7974683544303798,0.7695560253699789,0.7928118393234672,0.7949260042283298,0.7928118393234672,0.8160676532769556,0.7780126849894292,0.7758985200845666,0.7991543340380549,0.7916285314136358,0.01298037257144681,21
26,8.459228324890137,0.1294211877318229,0.015214920043945312,0.006358832482643138,False,gini,20,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'sqrt'}",0.820675105485232,0.7911392405063291,0.7674418604651163,0.8054968287526427,0.7970401691331924,0.7885835095137421,0.8202959830866807,0.7885835095137421,0.8054968287526427,0.7928118393234672,0.7977564874532788,0.01519582822676715,10
27,5.573575639724732,0.11505721814226966,0.01461327075958252,0.0031985530678610738,False,gini,20,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'log2'}",0.8059071729957806,0.8164556962025317,0.7568710359408034,0.8076109936575053,0.7801268498942917,0.7864693446088795,0.813953488372093,0.8054968287526427,0.7949260042283298,0.7780126849894292,0.7945830099642287,0.018006678577955407,17
28,8.706087946891785,0.1371755826280135,0.01385340690612793,0.0026599821782904327,False,gini,30,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'sqrt'}",0.7953586497890295,0.8080168776371308,0.7526427061310782,0.8033826638477801,0.8181818181818182,0.8012684989429175,0.8160676532769556,0.7970401691331924,0.8012684989429175,0.7716701902748414,0.7964897726157661,0.019026444976450986,12
29,5.812973356246948,0.11776888265837193,0.019155597686767577,0.014357311614155373,False,gini,30,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'log2'}",0.8037974683544303,0.8037974683544303,0.7716701902748414,0.8012684989429175,0.7864693446088795,0.7885835095137421,0.8245243128964059,0.7906976744186046,0.8033826638477801,0.7970401691331924,0.7971231300345225,0.013311115732805306,11
30,8.835165667533875,0.1835257145719154,0.015257501602172851,0.0023962533991314055,False,gini,40,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'sqrt'}",0.79957805907173,0.8016877637130801,0.7610993657505285,0.7928118393234672,0.8012684989429175,0.8118393234672304,0.8181818181818182,0.7949260042283298,0.7991543340380549,0.7674418604651163,0.7947988867182273,0.0169005621262498,16
31,5.89862015247345,0.11214464940070523,0.012183046340942383,0.0021052991651318064,False,gini,40,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'log2'}",0.79957805907173,0.8059071729957806,0.7505285412262156,0.8076109936575053,0.7864693446088795,0.7885835095137421,0.8202959830866807,0.7695560253699789,0.8033826638477801,0.7758985200845666,0.7907810813462859,0.019836939615417715,27
32,8.771449851989747,0.18511340278245417,0.013789844512939454,0.004412038342207662,False,gini,50,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'sqrt'}",0.79957805907173,0.8016877637130801,0.7610993657505285,0.7928118393234672,0.8012684989429175,0.813953488372093,0.8181818181818182,0.7949260042283298,0.7991543340380549,0.7695560253699789,0.7952217196991997,0.01679231838695687,14
33,5.889621829986572,0.12021663767816021,0.014425706863403321,0.0015111694028164331,False,gini,50,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'log2'}",0.79957805907173,0.8059071729957806,0.7505285412262156,0.8076109936575053,0.7864693446088795,0.7885835095137421,0.8202959830866807,0.7716701902748414,0.8033826638477801,0.7758985200845666,0.7909924978367722,0.01961967869278201,25
34,8.730339407920837,0.1586413951458209,0.01156773567199707,0.0015081990533276591,False,gini,,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'sqrt'}",0.79957805907173,0.8016877637130801,0.7610993657505285,0.7928118393234672,0.8012684989429175,0.813953488372093,0.8181818181818182,0.7949260042283298,0.7991543340380549,0.7695560253699789,0.7952217196991997,0.01679231838695687,14
35,5.879290652275086,0.10343288088958796,0.012416315078735352,0.0025826418506753636,False,gini,,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'log2'}",0.79957805907173,0.8059071729957806,0.7505285412262156,0.8076109936575053,0.7864693446088795,0.7885835095137421,0.8202959830866807,0.7716701902748414,0.8033826638477801,0.7758985200845666,0.7909924978367722,0.01961967869278201,25
36,8.503577303886413,0.09344262398238165,0.010150313377380371,0.0016034462254069658,False,entropy,10,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'sqrt'}",0.8143459915611815,0.7890295358649789,0.7505285412262156,0.7991543340380549,0.7949260042283298,0.7822410147991543,0.813953488372093,0.7864693446088795,0.7864693446088795,0.7780126849894292,0.7895130284297196,0.017492739443504938,33
37,5.591846609115601,0.10723295434639833,0.009995222091674805,0.002021312629256952,False,entropy,10,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 'log2'}",0.8143459915611815,0.7721518987341772,0.758985200845666,0.7991543340380549,0.7970401691331924,0.7822410147991543,0.828752642706131,0.7758985200845666,0.7970401691331924,0.7653276955602537,0.7890937636595571,0.02101775547527746,35
38,11.288995575904845,0.20177973934786467,0.015500211715698242,0.002943869186328059,False,entropy,20,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'sqrt'}",0.8059071729957806,0.7869198312236287,0.7420718816067653,0.813953488372093,0.7801268498942917,0.8054968287526427,0.8266384778012685,0.7885835095137421,0.8266384778012685,0.7843551797040169,0.7960691697665498,0.024127388712462852,13
39,7.624668741226197,0.14166279538621496,0.013148188591003418,0.0031015309686543563,False,entropy,20,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 20, 'randomforestclassifier__max_features': 'log2'}",0.8122362869198312,0.7869198312236287,0.7632135306553911,0.828752642706131,0.8033826638477801,0.7885835095137421,0.8224101479915433,0.7885835095137421,0.8033826638477801,0.7822410147991543,0.7979705801018724,0.01886993507892496,9
40,11.412723970413207,0.2315794612362602,0.013579034805297851,0.001415532684004608,False,entropy,30,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'sqrt'}",0.8122362869198312,0.8016877637130801,0.7632135306553911,0.8202959830866807,0.7970401691331924,0.8181818181818182,0.8393234672304439,0.8033826638477801,0.8054968287526427,0.7822410147991543,0.8043099526320014,0.019936656906108283,1
41,7.904170846939087,0.12715446135557876,0.014403343200683594,0.0025210392775008614,False,entropy,30,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 30, 'randomforestclassifier__max_features': 'log2'}",0.8080168776371308,0.7869198312236287,0.7399577167019028,0.8097251585623678,0.8033826638477801,0.7928118393234672,0.8245243128964059,0.7695560253699789,0.8118393234672304,0.7928118393234672,0.793954558835336,0.023136055980290567,19
42,11.72220516204834,0.2035956077758189,0.013575863838195801,0.0038135716000090173,False,entropy,40,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'sqrt'}",0.8164556962025317,0.79957805907173,0.7653276955602537,0.8118393234672304,0.7991543340380549,0.813953488372093,0.8393234672304439,0.8012684989429175,0.813953488372093,0.7780126849894292,0.8038866736246778,0.019707219338909756,2
43,7.8863543510437015,0.12530995277729454,0.013419628143310547,0.0023667421992912075,False,entropy,40,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 40, 'randomforestclassifier__max_features': 'log2'}",0.8080168776371308,0.7953586497890295,0.7293868921775899,0.8076109936575053,0.8076109936575053,0.7843551797040169,0.8266384778012685,0.7695560253699789,0.8076109936575053,0.7780126849894292,0.791415776844096,0.02621748037271852,22
44,11.595201873779297,0.2024721301672486,0.013686656951904297,0.002846820644138782,False,entropy,50,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'sqrt'}",0.8164556962025317,0.79957805907173,0.7653276955602537,0.8118393234672304,0.7991543340380549,0.813953488372093,0.8393234672304439,0.8012684989429175,0.813953488372093,0.7780126849894292,0.8038866736246778,0.019707219338909756,2
45,8.006126475334167,0.15888822496496652,0.014548397064208985,0.0026331262589210785,False,entropy,50,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__max_features': 'log2'}",0.8080168776371308,0.7953586497890295,0.7293868921775899,0.8076109936575053,0.8076109936575053,0.7843551797040169,0.8266384778012685,0.7695560253699789,0.8076109936575053,0.7780126849894292,0.791415776844096,0.02621748037271852,22
46,11.874042987823486,0.264010571975388,0.01618494987487793,0.0027847914823453715,False,entropy,,sqrt,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'sqrt'}",0.8164556962025317,0.79957805907173,0.7653276955602537,0.8118393234672304,0.7991543340380549,0.813953488372093,0.8393234672304439,0.8012684989429175,0.813953488372093,0.7780126849894292,0.8038866736246778,0.019707219338909756,2
47,7.5717644691467285,0.7439430486565078,0.011959195137023926,0.0032388177256635203,False,entropy,,log2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_depth': None, 'randomforestclassifier__max_features': 'log2'}",0.8080168776371308,0.7953586497890295,0.7293868921775899,0.8076109936575053,0.8076109936575053,0.7843551797040169,0.8266384778012685,0.7695560253699789,0.8076109936575053,0.7780126849894292,0.791415776844096,0.02621748037271852,22
